service_id,doj,DOI,seats,seat_type,Booking_Channel,gmv,asp,dow,SrcId-DestId
Service2,18-11-2022,17-11-2022 22:06,2,Sleeper,Online Booking,1700,850,Fri,J-A
Service2,18-11-2022,17-11-2022 23:06,1,Seater,Online Booking,656,656,Fri,J-A
Service2,18-11-2022,18-11-2022 20:55,1,Sleeper,Online Booking,800,800,Fri,J-A
Service2,18-11-2022,17-11-2022 18:11,1,Seater,Online Booking,660,660,Fri,J-A
Service2,18-11-2022,17-11-2022 16:54,1,Seater,Online Booking,654,654,Fri,J-A
Service2,18-11-2022,17-11-2022 15:40,1,Seater,Online Booking,690,690,Fri,J-A
Service2,18-11-2022,13-11-2022 13:29,3,Seater,Offline Booking,2121,707,Fri,J-A
Service2,18-11-2022,13-11-2022 22:09,1,Seater,Online Booking,673,673,Fri,J-A
Service2,18-11-2022,15-11-2022 21:48,1,Sleeper,Online Booking,844,844,Fri,J-A
Service2,18-11-2022,15-11-2022 23:49,1,Seater,Online Booking,674,674,Fri,J-A
Service2,18-11-2022,16-11-2022 16:31,1,Sleeper,Online Booking,848,848,Fri,J-A
Service2,18-11-2022,17-11-2022 07:27,4,Sleeper,Online Booking,3428,857,Fri,J-A
Service2,18-11-2022,17-11-2022 12:35,2,Sleeper,Online Booking,1590,795,Fri,J-A
Service2,18-11-2022,17-11-2022 12:57,6,Sleeper,Online Booking,4824,804,Fri,J-A
Service2,18-11-2022,17-11-2022 13:07,1,Sleeper,Online Booking,809,809,Fri,J-A
Service2,18-11-2022,08-11-2022 19:58,2,Sleeper,Online Booking,1584,792,Fri,J-B
Service2,18-11-2022,14-11-2022 17:13,1,Sleeper,Online Booking,813,813,Fri,J-B
Service2,18-11-2022,17-11-2022 13:19,2,Sleeper,Online Booking,1604,802,Fri,J-B
Service2,18-11-2022,14-11-2022 13:59,2,Sleeper,Online Booking,1570,785,Fri,J-A
Service2,19-11-2022,16-11-2022 11:45,2,Sleeper,Online Booking,1598,799,Sat,J-A
Service2,19-11-2022,19-11-2022 08:20,2,Seater,Online Booking,1208,604,Sat,J-A
Service2,19-11-2022,19-11-2022 18:21,1,Seater,Online Booking,573,573,Sat,J-A
Service2,19-11-2022,19-11-2022 15:02,1,Sleeper,Online Booking,696,696,Sat,J-A
Service2,19-11-2022,19-11-2022 13:14,1,Seater,Offline Booking,576,576,Sat,J-A
Service2,19-11-2022,19-11-2022 10:48,1,Seater,Online Booking,557,557,Sat,J-A
Service2,19-11-2022,19-11-2022 09:16,1,Sleeper,Online Booking,721,721,Sat,J-A
Service2,19-11-2022,19-11-2022 08:30,1,Sleeper,Online Booking,700,700,Sat,J-A
Service2,19-11-2022,19-11-2022 00:32,1,Sleeper,Online Booking,832,832,Sat,J-A
Service2,19-11-2022,18-11-2022 19:29,1,Seater,Online Booking,659,659,Sat,J-A
Service2,19-11-2022,18-11-2022 19:08,2,Sleeper,Online Booking,1600,800,Sat,J-A
Service2,19-11-2022,18-11-2022 15:23,2,Seater,Online Booking,1420,710,Sat,J-A
Service2,19-11-2022,18-11-2022 12:25,1,Sleeper,Online Booking,818,818,Sat,J-A
Service2,19-11-2022,15-11-2022 22:52,1,Sleeper,Online Booking,806,806,Sat,J-A
Service2,19-11-2022,17-11-2022 19:26,1,Sleeper,Online Booking,850,850,Sat,J-A
Service2,19-11-2022,17-11-2022 10:36,1,Sleeper,Online Booking,856,856,Sat,J-A
Service2,19-11-2022,19-11-2022 21:26,1,Sleeper,Offline Booking,725,725,Sat,J-A
Service2,19-11-2022,19-11-2022 21:37,5,Sleeper,Online Booking,3440,688,Sat,J-A
Service2,19-11-2022,13-11-2022 07:36,1,Seater,Online Booking,714,714,Sat,J-C
Service2,19-11-2022,19-11-2022 22:34,1,Sleeper,Online Booking,740,740,Sat,J-C
Service2,19-11-2022,07-11-2022 20:46,2,Sleeper,Online Booking,1686,843,Sat,J-A
Service2,19-11-2022,18-11-2022 11:24,1,Sleeper,Online Booking,822,822,Sat,J-B
Service2,19-11-2022,17-11-2022 10:41,2,Sleeper,Online Booking,1628,814,Sat,J-A
Service2,19-11-2022,19-11-2022 19:07,1,Sleeper,Online Booking,704,704,Sat,J-A
Service2,20-11-2022,18-11-2022 15:07,1,Seater,Online Booking,1061,1061,Sun,J-A
Service2,20-11-2022,17-11-2022 21:46,1,Seater,Online Booking,1077,1077,Sun,J-A
Service2,20-11-2022,18-11-2022 15:50,1,Sleeper,Online Booking,1245,1245,Sun,J-A
Service2,20-11-2022,17-11-2022 12:32,1,Seater,Online Booking,1072,1072,Sun,J-A
Service2,20-11-2022,17-11-2022 08:37,1,Sleeper,Online Booking,1254,1254,Sun,J-A
Service2,20-11-2022,16-11-2022 21:52,1,Sleeper,Online Booking,1179,1179,Sun,J-B
Service2,20-11-2022,16-11-2022 21:43,1,Seater,Online Booking,1012,1012,Sun,J-A
Service2,20-11-2022,18-11-2022 19:19,2,Sleeper,Online Booking,2248,1124,Sun,J-A
Service2,20-11-2022,18-11-2022 21:12,1,Seater,Online Booking,1093,1093,Sun,J-A
Service2,20-11-2022,19-11-2022 10:33,2,Sleeper,Online Booking,2618,1309,Sun,J-A
Service2,20-11-2022,19-11-2022 19:02,1,Seater,Online Booking,1008,1008,Sun,J-A
Service2,20-11-2022,19-11-2022 21:06,1,Sleeper,Online Booking,1218,1218,Sun,J-A
Service2,20-11-2022,19-11-2022 23:16,4,Sleeper,Online Booking,4824,1206,Sun,J-A
Service2,20-11-2022,20-11-2022 07:18,1,Sleeper,Online Booking,1199,1199,Sun,J-A
Service2,20-11-2022,20-11-2022 11:08,1,Sleeper,Online Booking,1271,1271,Sun,J-A
Service2,20-11-2022,18-11-2022 18:16,1,Sleeper,Online Booking,1247,1247,Sun,J-A
Service2,20-11-2022,16-11-2022 19:58,1,Sleeper,Online Booking,1119,1119,Sun,J-A
Service2,20-11-2022,18-11-2022 23:19,1,Sleeper,Online Booking,1136,1136,Sun,J-A
Service2,20-11-2022,13-11-2022 11:29,1,Sleeper,Online Booking,1243,1243,Sun,J-A
Service2,20-11-2022,14-11-2022 11:54,2,Seater,Online Booking,2276,1138,Sun,J-A
Service2,20-11-2022,19-11-2022 13:58,1,Sleeper,Online Booking,1171,1171,Sun,E-A
Service2,20-11-2022,19-11-2022 23:40,1,Sleeper,Online Booking,1163,1163,Sun,G-A
Service2,20-11-2022,19-11-2022 15:48,1,Seater,Online Booking,1030,1030,Sun,I-A
Service2,20-11-2022,20-11-2022 14:36,1,Seater,Online Booking,1081,1081,Sun,J-B
Service2,20-11-2022,06-11-2022 22:28,1,Sleeper,Online Booking,1218,1218,Sun,J-A
Service2,20-11-2022,11-11-2022 11:51,1,Seater,Online Booking,1020,1020,Sun,J-A
Service2,20-11-2022,19-11-2022 19:38,1,Sleeper,Online Booking,1246,1246,Sun,J-B
Service2,20-11-2022,19-11-2022 21:30,1,Sleeper,Online Booking,1171,1171,Sun,I-A
Service2,21-11-2022,19-11-2022 12:14,1,Sleeper,Offline Booking,830,830,Mon,J-A
Service2,21-11-2022,20-11-2022 11:10,3,Sleeper,Online Booking,2448,816,Mon,J-A
Service2,21-11-2022,20-11-2022 14:21,1,Seater,Online Booking,710,710,Mon,J-A
Service2,21-11-2022,20-11-2022 18:18,1,Seater,Online Booking,678,678,Mon,J-A
Service2,21-11-2022,20-11-2022 20:16,1,Seater,Online Booking,672,672,Mon,J-A
Service2,21-11-2022,21-11-2022 11:16,1,Sleeper,Online Booking,840,840,Mon,J-A
Service2,21-11-2022,21-11-2022 15:26,1,Sleeper,Online Booking,821,821,Mon,J-A
Service2,21-11-2022,18-11-2022 22:14,1,Seater,Online Booking,660,660,Mon,J-A
Service2,21-11-2022,21-11-2022 19:14,2,Sleeper,Online Booking,1612,806,Mon,J-A
Service2,21-11-2022,21-11-2022 21:30,1,Seater,Online Booking,604,604,Mon,J-A
Service2,21-11-2022,21-11-2022 22:00,1,Sleeper,Online Booking,732,732,Mon,J-A
Service2,21-11-2022,21-11-2022 12:24,4,Sleeper,Online Booking,3284,821,Mon,J-A
Service2,21-11-2022,21-11-2022 15:37,2,Sleeper,Online Booking,1686,843,Mon,J-A
Service2,21-11-2022,21-11-2022 10:20,1,Seater,Online Booking,669,669,Mon,J-A
Service2,21-11-2022,18-11-2022 10:05,2,Seater,Online Booking,1352,676,Mon,J-A
Service2,21-11-2022,21-11-2022 17:48,1,Sleeper,Online Booking,786,786,Mon,J-B
Service2,21-11-2022,16-11-2022 13:57,1,Seater,Online Booking,651,651,Mon,J-B
Service2,21-11-2022,08-11-2022 21:03,1,Seater,Online Booking,709,709,Mon,J-A
Service2,21-11-2022,18-11-2022 13:19,1,Sleeper,Offline Booking,836,836,Mon,J-A
Service2,21-11-2022,15-11-2022 16:15,2,Sleeper,Online Booking,1638,819,Mon,J-A
Service2,21-11-2022,17-11-2022 12:51,1,Sleeper,Online Booking,1211,1211,Mon,J-A
Service2,21-11-2022,09-11-2022 22:47,1,Sleeper,Online Booking,806,806,Mon,J-A
Service2,22-11-2022,21-11-2022 21:41,1,Sleeper,Online Booking,735,735,Tue,H-A
Service2,22-11-2022,22-11-2022 13:16,1,Sleeper,Online Booking,705,705,Tue,J-A
Service2,22-11-2022,22-11-2022 20:53,1,Sleeper,Offline Booking,686,686,Tue,J-A
Service2,22-11-2022,22-11-2022 19:00,1,Seater,Online Booking,570,570,Tue,J-A
Service2,22-11-2022,22-11-2022 17:57,1,Seater,Online Booking,600,600,Tue,J-A
Service2,22-11-2022,22-11-2022 16:43,1,Sleeper,Online Booking,698,698,Tue,J-A
Service2,22-11-2022,22-11-2022 16:29,1,Seater,Online Booking,572,572,Tue,J-A
Service2,22-11-2022,22-11-2022 15:35,1,Seater,Online Booking,568,568,Tue,J-A
Service2,22-11-2022,22-11-2022 15:29,1,Sleeper,Online Booking,690,690,Tue,J-A
Service2,22-11-2022,22-11-2022 21:05,1,Sleeper,Offline Booking,665,665,Tue,J-A
Service2,22-11-2022,22-11-2022 12:38,1,Seater,Online Booking,564,564,Tue,J-A
Service2,22-11-2022,21-11-2022 23:03,1,Sleeper,Online Booking,731,731,Tue,J-A
Service2,22-11-2022,22-11-2022 10:01,1,Sleeper,Online Booking,686,686,Tue,J-A
Service2,22-11-2022,21-11-2022 20:51,1,Sleeper,Online Booking,805,805,Tue,J-B
Service2,22-11-2022,22-11-2022 08:59,2,Seater,Online Booking,1142,571,Tue,J-B
Service2,22-11-2022,22-11-2022 15:22,1,Seater,Online Booking,581,581,Tue,J-B
Service2,22-11-2022,21-11-2022 19:05,1,Sleeper,Online Booking,823,823,Tue,J-B
Service2,22-11-2022,22-11-2022 17:30,2,Seater,Online Booking,1116,558,Tue,J-B
Service2,22-11-2022,22-11-2022 18:18,1,Sleeper,Online Booking,704,704,Tue,J-B
Service2,22-11-2022,21-11-2022 16:17,2,Sleeper,Online Booking,1556,778,Tue,J-A
Service2,22-11-2022,21-11-2022 16:30,1,Sleeper,Online Booking,830,830,Tue,J-A
Service2,23-11-2022,17-11-2022 10:07,1,Sleeper,Online Booking,835,835,Wed,J-A
Service2,23-11-2022,20-11-2022 21:56,1,Sleeper,Online Booking,830,830,Wed,J-A
Service2,23-11-2022,21-11-2022 22:59,1,Seater,Online Booking,700,700,Wed,J-A
Service2,23-11-2022,22-11-2022 11:31,2,Sleeper,Online Booking,1564,782,Wed,J-A
Service2,23-11-2022,22-11-2022 15:20,1,Seater,Online Booking,667,667,Wed,J-A
Service2,23-11-2022,22-11-2022 19:06,1,Sleeper,Online Booking,818,818,Wed,J-A
Service2,23-11-2022,22-11-2022 20:41,1,Seater,Online Booking,587,587,Wed,J-A
Service2,23-11-2022,23-11-2022 08:52,2,Sleeper,Online Booking,1482,741,Wed,J-A
Service2,23-11-2022,23-11-2022 10:14,1,Seater,Online Booking,587,587,Wed,J-A
Service2,23-11-2022,23-11-2022 18:05,2,Sleeper,Online Booking,1466,733,Wed,J-A
Service2,23-11-2022,23-11-2022 10:46,1,Sleeper,Online Booking,715,715,Wed,J-A
Service2,23-11-2022,22-11-2022 22:30,1,Sleeper,Online Booking,758,758,Wed,J-B
Service2,23-11-2022,23-11-2022 20:53,1,Seater,Online Booking,586,586,Wed,J-B
Service2,23-11-2022,23-11-2022 10:19,1,Seater,Online Booking,581,581,Wed,J-A
Service2,23-11-2022,23-11-2022 21:14,1,Sleeper,Online Booking,677,677,Wed,J-A
Service2,23-11-2022,23-11-2022 18:15,2,Sleeper,Online Booking,1484,742,Wed,J-A
Service2,23-11-2022,23-11-2022 18:04,2,Sleeper,Online Booking,1456,728,Wed,J-A
Service2,23-11-2022,22-11-2022 21:45,1,Sleeper,Online Booking,683,683,Wed,J-C
Service2,23-11-2022,23-11-2022 16:15,1,Sleeper,Online Booking,698,698,Wed,J-A
Service2,23-11-2022,23-11-2022 14:08,1,Seater,Online Booking,595,595,Wed,J-A
Service2,23-11-2022,23-11-2022 13:51,1,Sleeper,Online Booking,677,677,Wed,J-A
Service2,23-11-2022,23-11-2022 12:20,1,Seater,Online Booking,574,574,Wed,J-A
Service2,23-11-2022,23-11-2022 11:34,1,Sleeper,Online Booking,717,717,Wed,J-A
Service2,23-11-2022,23-11-2022 17:16,1,Seater,Online Booking,584,584,Wed,J-A
Service2,24-11-2022,24-11-2022 19:43,1,Sleeper,Online Booking,708,708,Thu,J-A
Service2,24-11-2022,24-11-2022 23:56,2,Sleeper,Online Booking,1332,666,Thu,I-A
Service2,24-11-2022,24-11-2022 20:18,2,Sleeper,Online Booking,1280,640,Thu,J-B
Service2,24-11-2022,24-11-2022 19:46,1,Seater,Online Booking,550,550,Thu,J-B
Service2,24-11-2022,24-11-2022 11:16,1,Seater,Offline Booking,563,563,Thu,J-B
Service2,24-11-2022,24-11-2022 09:30,1,Sleeper,Online Booking,711,711,Thu,J-B
Service2,24-11-2022,24-11-2022 19:50,1,Sleeper,Online Booking,638,638,Thu,J-A
Service2,24-11-2022,24-11-2022 19:49,1,Sleeper,Offline Booking,660,660,Thu,J-A
Service2,24-11-2022,24-11-2022 18:54,1,Seater,Online Booking,501,501,Thu,J-A
Service2,24-11-2022,24-11-2022 13:12,1,Sleeper,Online Booking,713,713,Thu,J-A
Service2,24-11-2022,24-11-2022 14:53,1,Seater,Online Booking,552,552,Thu,J-A
Service2,24-11-2022,04-11-2022 17:47,1,Sleeper,Online Booking,828,828,Thu,J-A
Service2,24-11-2022,18-11-2022 21:38,1,Sleeper,Online Booking,814,814,Thu,J-A
Service2,24-11-2022,19-11-2022 03:22,1,Seater,Online Booking,670,670,Thu,J-A
Service2,24-11-2022,24-11-2022 14:57,1,Seater,Online Booking,553,553,Thu,J-A
Service2,24-11-2022,22-11-2022 16:40,2,Sleeper,Online Booking,1610,805,Thu,J-A
Service2,24-11-2022,23-11-2022 16:23,1,Sleeper,Online Booking,814,814,Thu,J-A
Service2,24-11-2022,22-11-2022 05:40,1,Sleeper,Online Booking,794,794,Thu,J-A
Service2,24-11-2022,23-11-2022 23:19,1,Seater,Online Booking,605,605,Thu,J-A
Service2,24-11-2022,24-11-2022 00:35,3,Sleeper,Online Booking,2169,723,Thu,J-A
Service2,24-11-2022,24-11-2022 08:59,1,Sleeper,Online Booking,723,723,Thu,J-A
Service2,24-11-2022,24-11-2022 09:09,1,Sleeper,Online Booking,738,738,Thu,J-A
Service2,24-11-2022,23-11-2022 19:07,1,Seater,Online Booking,683,683,Thu,J-A
Service2,25-11-2022,24-11-2022 20:52,1,Seater,Online Booking,707,707,Fri,J-B
Service2,25-11-2022,25-11-2022 11:12,1,Seater,Online Booking,639,639,Fri,J-B
Service2,25-11-2022,25-11-2022 18:56,2,Sleeper,Online Booking,1334,667,Fri,J-B
Service2,25-11-2022,25-11-2022 11:16,3,Seater,Online Booking,2235,745,Fri,G-A
Service2,25-11-2022,25-11-2022 21:58,1,Sleeper,Online Booking,670,670,Fri,J-A
Service2,25-11-2022,25-11-2022 19:10,1,Seater,Online Booking,578,578,Fri,J-A
Service2,25-11-2022,25-11-2022 18:49,1,Sleeper,Online Booking,666,666,Fri,J-A
Service2,25-11-2022,25-11-2022 13:56,1,Seater,Online Booking,633,633,Fri,J-A
Service2,25-11-2022,25-11-2022 15:22,1,Sleeper,Online Booking,805,805,Fri,J-A
Service2,25-11-2022,09-11-2022 12:58,2,Sleeper,Online Booking,1568,784,Fri,J-A
Service2,25-11-2022,18-11-2022 09:35,1,Sleeper,Online Booking,839,839,Fri,J-A
Service2,25-11-2022,21-11-2022 16:08,1,Sleeper,Online Booking,867,867,Fri,J-A
Service2,25-11-2022,23-11-2022 09:50,1,Seater,Online Booking,705,705,Fri,J-A
Service2,25-11-2022,23-11-2022 18:27,1,Seater,Online Booking,686,686,Fri,J-A
Service2,25-11-2022,23-11-2022 22:04,1,Sleeper,Online Booking,806,806,Fri,J-A
Service2,25-11-2022,24-11-2022 08:16,1,Sleeper,Online Booking,829,829,Fri,J-A
Service2,25-11-2022,24-11-2022 13:20,1,Sleeper,Online Booking,854,854,Fri,J-A
Service2,25-11-2022,24-11-2022 21:23,1,Seater,Online Booking,682,682,Fri,J-A
Service2,25-11-2022,24-11-2022 23:25,1,Sleeper,Online Booking,788,788,Fri,J-A
Service2,25-11-2022,25-11-2022 18:14,1,Sleeper,Offline Booking,691,691,Fri,J-A
Service2,25-11-2022,25-11-2022 10:46,1,Seater,Online Booking,628,628,Fri,J-A
Service2,25-11-2022,25-11-2022 05:43,1,Sleeper,Online Booking,785,785,Fri,J-A
Service2,25-11-2022,24-11-2022 18:09,2,Sleeper,Online Booking,1686,843,Fri,J-A
Service2,25-11-2022,25-11-2022 15:08,1,Seater,Online Booking,617,617,Fri,J-A
Service2,25-11-2022,25-11-2022 11:42,1,Sleeper,Online Booking,794,794,Fri,J-A
Service2,26-11-2022,24-11-2022 23:08,1,Seater,Online Booking,662,662,Sat,J-A
Service2,26-11-2022,25-11-2022 11:19,1,Seater,Online Booking,667,667,Sat,J-A
Service2,26-11-2022,25-11-2022 13:47,1,Sleeper,Online Booking,786,786,Sat,J-A
Service2,26-11-2022,26-11-2022 08:32,1,Seater,Online Booking,567,567,Sat,J-A
Service2,26-11-2022,26-11-2022 08:58,3,Sleeper,Online Booking,2121,707,Sat,J-A
Service2,26-11-2022,26-11-2022 11:58,1,Seater,Online Booking,551,551,Sat,J-A
Service2,26-11-2022,26-11-2022 12:06,1,Sleeper,Online Booking,719,719,Sat,J-A
Service2,26-11-2022,25-11-2022 12:24,1,Sleeper,Online Booking,855,855,Sat,J-B
Service2,26-11-2022,26-11-2022 18:54,1,Sleeper,Offline Booking,692,692,Sat,J-A
Service2,26-11-2022,26-11-2022 13:15,1,Seater,Online Booking,567,567,Sat,J-B
Service2,26-11-2022,26-11-2022 21:24,1,Sleeper,Online Booking,613,613,Sat,J-B
Service2,26-11-2022,26-11-2022 21:42,1,Sleeper,Online Booking,616,616,Sat,J-B
Service2,26-11-2022,24-11-2022 15:50,2,Sleeper,Online Booking,1758,879,Sat,E-A
Service2,26-11-2022,26-11-2022 12:16,1,Seater,Online Booking,562,562,Sat,J-A
Service2,26-11-2022,26-11-2022 15:44,4,Sleeper,Online Booking,2600,650,Sat,J-A
Service2,26-11-2022,26-11-2022 15:52,1,Sleeper,Online Booking,714,714,Sat,J-A
Service2,26-11-2022,26-11-2022 19:18,1,Seater,Online Booking,534,534,Sat,J-C
Service2,26-11-2022,26-11-2022 20:59,2,Sleeper,Online Booking,1306,653,Sat,J-A
Service2,26-11-2022,26-11-2022 16:04,2,Sleeper,Online Booking,1370,685,Sat,J-A
Service2,26-11-2022,26-11-2022 08:16,2,Seater,Online Booking,1162,581,Sat,J-B
Service2,27-11-2022,27-11-2022 07:05,1,Seater,Online Booking,1018,1018,Sun,J-B
Service2,27-11-2022,24-11-2022 20:44,1,Seater,Online Booking,1079,1079,Sun,D-B
Service2,27-11-2022,25-11-2022 07:40,1,Sleeper,Online Booking,1298,1298,Sun,J-A
Service2,27-11-2022,23-11-2022 21:58,1,Sleeper,Online Booking,1286,1286,Sun,J-A
Service2,27-11-2022,24-11-2022 08:57,1,Sleeper,Online Booking,1297,1297,Sun,J-A
Service2,27-11-2022,24-11-2022 09:58,1,Seater,Online Booking,1002,1002,Sun,J-A
Service2,27-11-2022,24-11-2022 10:06,1,Seater,Offline Booking,1046,1046,Sun,J-A
Service2,27-11-2022,24-11-2022 11:08,2,Sleeper,Online Booking,2382,1191,Sun,J-A
Service2,27-11-2022,24-11-2022 19:04,2,Sleeper,Online Booking,2638,1319,Sun,J-A
Service2,27-11-2022,24-11-2022 21:52,6,Sleeper,Online Booking,7206,1201,Sun,J-A
Service2,27-11-2022,26-11-2022 14:31,1,Seater,Online Booking,1024,1024,Sun,J-A
Service2,27-11-2022,26-11-2022 19:55,1,Seater,Online Booking,1081,1081,Sun,J-A
Service2,27-11-2022,23-11-2022 07:30,4,Sleeper,Online Booking,4500,1125,Sun,J-A
Service2,27-11-2022,26-11-2022 20:39,1,Seater,Online Booking,1098,1098,Sun,J-A
Service2,27-11-2022,20-11-2022 22:45,1,Sleeper,Online Booking,1199,1199,Sun,J-A
Service2,27-11-2022,20-11-2022 10:22,1,Seater,Online Booking,1020,1020,Sun,J-A
Service2,27-11-2022,18-11-2022 12:11,1,Sleeper,Online Booking,1267,1267,Sun,J-A
Service2,27-11-2022,15-11-2022 20:24,1,Sleeper,Offline Booking,1220,1220,Sun,J-A
Service2,27-11-2022,12-11-2022 12:50,1,Sleeper,Online Booking,1215,1215,Sun,J-A
Service2,27-11-2022,10-11-2022 12:35,1,Sleeper,Online Booking,1284,1284,Sun,J-A
Service2,27-11-2022,08-11-2022 22:02,2,Sleeper,Online Booking,2294,1147,Sun,J-A
Service2,27-11-2022,27-11-2022 06:39,1,Seater,Online Booking,1003,1003,Sun,J-A
Service2,27-11-2022,21-11-2022 13:42,1,Seater,Online Booking,1085,1085,Sun,J-A
Service2,27-11-2022,23-11-2022 21:23,1,Sleeper,Online Booking,1112,1112,Sun,J-A
Service2,28-11-2022,27-11-2022 11:38,1,Sleeper,Online Booking,852,852,Mon,J-A
Service2,28-11-2022,27-11-2022 11:28,1,Sleeper,Online Booking,812,812,Mon,J-A
Service2,28-11-2022,27-11-2022 20:18,1,Sleeper,Online Booking,845,845,Mon,J-A
Service2,28-11-2022,27-11-2022 13:21,1,Seater,Offline Booking,673,673,Mon,J-A
Service2,28-11-2022,27-11-2022 11:15,1,Seater,Online Booking,666,666,Mon,J-A
Service2,28-11-2022,27-11-2022 20:52,1,Sleeper,Online Booking,811,811,Mon,J-A
Service2,28-11-2022,27-11-2022 21:59,1,Seater,Online Booking,689,689,Mon,J-A
Service2,28-11-2022,28-11-2022 08:59,1,Sleeper,Online Booking,849,849,Mon,J-A
Service2,28-11-2022,28-11-2022 11:19,2,Sleeper,Online Booking,1666,833,Mon,J-A
Service2,28-11-2022,28-11-2022 13:48,1,Sleeper,Online Booking,788,788,Mon,J-A
Service2,28-11-2022,28-11-2022 16:14,2,Sleeper,Online Booking,1610,805,Mon,J-A
Service2,28-11-2022,28-11-2022 16:39,1,Seater,Online Booking,705,705,Mon,J-A
Service2,28-11-2022,28-11-2022 17:32,1,Sleeper,Online Booking,844,844,Mon,J-A
Service2,28-11-2022,28-11-2022 17:51,1,Sleeper,Online Booking,827,827,Mon,J-A
Service2,28-11-2022,28-11-2022 20:19,1,Sleeper,Online Booking,732,732,Mon,J-A
Service2,28-11-2022,27-11-2022 11:56,1,Seater,Online Booking,708,708,Mon,J-A
Service2,28-11-2022,27-11-2022 09:12,1,Seater,Online Booking,668,668,Mon,J-A
Service2,28-11-2022,28-11-2022 09:21,1,Sleeper,Online Booking,860,860,Mon,J-A
Service2,28-11-2022,24-11-2022 16:15,1,Sleeper,Online Booking,811,811,Mon,J-A
Service2,28-11-2022,24-11-2022 11:20,1,Seater,Online Booking,669,669,Mon,J-A
Service2,28-11-2022,23-11-2022 11:07,2,Sleeper,Online Booking,1582,791,Mon,J-A
Service2,28-11-2022,28-11-2022 17:13,2,Sleeper,Online Booking,1680,840,Mon,J-C
Service2,28-11-2022,23-11-2022 19:09,1,Seater,Online Booking,681,681,Mon,J-B
Service2,28-11-2022,28-11-2022 19:15,2,Sleeper,Online Booking,1676,838,Mon,H-A
Service2,28-11-2022,26-11-2022 08:43,1,Seater,Online Booking,654,654,Mon,J-B
Service2,28-11-2022,28-11-2022 11:09,1,Seater,Online Booking,659,659,Mon,J-B
Service2,28-11-2022,26-11-2022 22:52,2,Sleeper,Online Booking,1556,778,Mon,J-A
Service2,29-11-2022,28-11-2022 23:13,2,Seater,Online Booking,1114,557,Tue,J-A
Service2,29-11-2022,29-11-2022 07:53,1,Sleeper,Online Booking,736,736,Tue,J-A
Service2,29-11-2022,29-11-2022 10:55,1,Sleeper,Online Booking,769,769,Tue,J-A
Service2,29-11-2022,29-11-2022 15:49,1,Sleeper,Online Booking,702,702,Tue,J-B
Service2,29-11-2022,29-11-2022 20:56,2,Sleeper,Online Booking,1368,684,Tue,J-A
Service2,29-11-2022,29-11-2022 14:18,1,Sleeper,Online Booking,764,764,Tue,J-A
Service2,29-11-2022,29-11-2022 19:39,2,Sleeper,Online Booking,1418,709,Tue,J-A
Service2,29-11-2022,29-11-2022 18:11,1,Sleeper,Online Booking,698,698,Tue,J-A
Service2,29-11-2022,29-11-2022 17:43,1,Sleeper,Online Booking,688,688,Tue,J-A
Service2,29-11-2022,29-11-2022 15:16,1,Sleeper,Online Booking,725,725,Tue,J-A
Service2,29-11-2022,29-11-2022 14:34,1,Sleeper,Online Booking,764,764,Tue,J-A
Service2,29-11-2022,28-11-2022 22:09,1,Seater,Online Booking,563,563,Tue,J-A
Service2,29-11-2022,29-11-2022 22:19,1,Sleeper,Offline Booking,657,657,Tue,J-A
Service2,29-11-2022,28-11-2022 20:10,1,Seater,Online Booking,679,679,Tue,J-A
Service2,29-11-2022,25-11-2022 01:05,1,Sleeper,Online Booking,841,841,Tue,J-A
Service2,29-11-2022,28-11-2022 14:28,1,Seater,Online Booking,672,672,Tue,J-A
Service2,29-11-2022,28-11-2022 15:40,1,Sleeper,Online Booking,786,786,Tue,J-B
Service2,29-11-2022,29-11-2022 14:07,1,Seater,Online Booking,589,589,Tue,J-B
Service2,29-11-2022,29-11-2022 14:47,2,Sleeper,Online Booking,1456,728,Tue,J-B
Service2,29-11-2022,29-11-2022 11:15,1,Seater,Online Booking,577,577,Tue,J-C
Service2,29-11-2022,28-11-2022 16:53,1,Seater,Online Booking,670,670,Tue,J-A
Service2,29-11-2022,24-11-2022 12:59,1,Sleeper,Online Booking,783,783,Tue,J-A
Service2,29-11-2022,28-11-2022 10:03,1,Seater,Online Booking,706,706,Tue,J-A
Service2,29-11-2022,28-11-2022 12:26,1,Sleeper,Online Booking,833,833,Tue,J-C
Service2,30-11-2022,30-11-2022 22:26,1,Sleeper,Online Booking,604,604,Wed,J-A
Service2,30-11-2022,30-11-2022 15:22,2,Sleeper,Online Booking,1334,667,Wed,J-B
Service2,30-11-2022,29-11-2022 11:52,1,Sleeper,Online Booking,823,823,Wed,J-B
Service2,30-11-2022,30-11-2022 17:36,1,Sleeper,Online Booking,705,705,Wed,J-A
Service2,30-11-2022,30-11-2022 17:41,1,Seater,Online Booking,604,604,Wed,J-B
Service2,30-11-2022,30-11-2022 20:29,2,Sleeper,Offline Booking,1302,651,Wed,J-A
Service2,30-11-2022,30-11-2022 20:06,1,Seater,Online Booking,530,530,Wed,J-A
Service2,30-11-2022,30-11-2022 18:51,3,Sleeper,Online Booking,1992,664,Wed,J-A
Service2,30-11-2022,30-11-2022 18:46,1,Seater,Online Booking,570,570,Wed,J-A
Service2,30-11-2022,30-11-2022 21:40,2,Sleeper,Offline Booking,1300,650,Wed,J-A
